ConId,Symbol,Etf,SecType,PrimaryExchange,Currency,LocalSymbol,TradingClass,MarketName,LongName,Timezone,ValidExchanges,AggGroup,Sector,Industry,Category,MinTick,PriceMagnifier,MdSizeMultiplier,LastTradeDate,RolloverDate,ContractMonth,RealExpirationDate,Multiplier,LotSize,UnderConId,UnderSymbol,UnderSecType,MarketRuleIds,Strike,Right,Cusip,EvRule,EvMultiplier,Delisted,DateDelisted
4036818,CBA,0,STK,ASX,AUD,CBA,CBA,CBA,COMMONWEALTH BANK OF AUSTRAL,Australia/Sydney,"SMART,ASX,ASXCEN",17,Financial,Banks,Commer Banks Non-US,0.001,1,1,,,,,,,0,,,"614,614,614",0,,ISIN:AU000000CBA7,,0,0,
